tyre_id,brand,tyre_size,width_mm,aspect_ratio,rim_inch,country,region,risk_class,td_current_mm,wear_rate_mm_10000km,remaining_life_km,cost_per_1000km,latitude,longitude,kmeans_cluster,gmm_cluster,dbscan_cluster,pca_1,pca_2
TYR00134,BudgetRoad,235/45 R18,235,45,18,Italy,Southern Europe,low,4.09,1.1579748119347475,21503.058394160584,2.876865604741524,45.37141,9.15465,4,4,-1,1.7318123097265399,1.0964707719913207
TYR00135,Bridgestone,255/40 R19,255,40,19,Netherlands,Western Europe,low,6.13,0.7206170918194735,62862.788732394365,2.7933109372990286,52.49365,4.76788,2,2,-1,1.6089050926739459,-1.7309206111453899
TYR00136,Bridgestone,195/65 R15,195,65,15,Netherlands,Western Europe,low,5.34,0.8971343959585402,41688.29126213592,3.7254064038325203,52.51336,4.78232,1,1,-1,-1.4669319922188906,2.160570107472385
TYR00137,Bridgestone,195/65 R15,195,65,15,Poland,Eastern Europe,low,5.88,0.922654102866117,46387.91489361701,4.348473651416637,52.19305,21.07372,1,1,-1,-1.369511927728688,2.287813879905157
TYR00138,Bridgestone,235/45 R18,235,45,18,Germany,Western Europe,low,6.21,0.8485079607207552,54330.6629213483,3.879367773467428,52.45807,13.36976,2,2,-1,1.2472042468828302,-0.17403093925295565
TYR00139,Bridgestone,195/65 R15,195,65,15,Sweden,Northern Europe,low,6.24,0.7845863541563212,59139.44303797471,3.135323472037236,59.32643,18.06058,0,0,-1,-2.1454575764316868,1.1934966099670088
TYR00140,Continental,205/55 R16,205,55,16,Italy,Southern Europe,low,5.52,0.5906454530942373,66368.07207207206,2.65078601066202,45.48411,9.27069,0,0,-1,-1.4431520824919055,0.08425171975465105
TYR00141,Continental,255/40 R19,255,40,19,Norway,Northern Europe,high,2.65,1.1825837663501162,8878.863636363636,6.7855697097768415,59.77698,10.73498,4,4,-1,4.745433225856227,2.550800427523474
TYR00142,Yokohama,255/40 R19,255,40,19,Poland,Eastern Europe,low,5.88,0.7573025604038947,56516.38095238095,3.018654646770403,52.09995,21.06136,2,2,-1,1.7461660302024768,-1.49636260636961
TYR00143,Goodyear,195/65 R15,195,65,15,Spain,Southern Europe,low,5.37,0.8234036657297811,45785.5625,3.4951726200687045,40.3864,-3.87174,1,1,-1,-1.766140062002387,1.8094035475350332
TYR00144,Bridgestone,205/55 R16,205,55,16,Germany,Western Europe,low,6.03,0.5907499301840989,74989.42909090912,2.2703556509052962,52.53463,13.39914,0,0,-1,-1.7842057526862194,-0.4596343573600146
TYR00145,Hankook,235/45 R18,235,45,18,Netherlands,Western Europe,low,7.36,0.7428834396160672,77535.71681415931,2.645915763160855,52.54029,4.94169,3,2,-1,0.07978466179919333,-1.7994554030655772
TYR00146,Yokohama,255/40 R19,255,40,19,Sweden,Northern Europe,low,6.5,1.2866333095067908,38083.88888888888,5.080480323977232,59.22283,17.93516,4,4,-1,3.2620433146976477,0.31531488034617994
TYR00147,Goodyear,205/55 R16,205,55,16,Czechia,Eastern Europe,low,5.73,1.1111974512394123,37167.111888111904,4.113815113472604,50.1928,14.37246,1,1,-1,-0.10611638831094238,1.934864072902144
TYR00148,Bridgestone,195/65 R15,195,65,15,Poland,Eastern Europe,medium,3.78,0.8581302038639054,25404.070270270262,3.5697048956651574,52.15315,21.12796,1,1,-1,-1.2895814842373274,2.733105901951762
TYR00149,Goodyear,205/55 R16,205,55,16,Czechia,Eastern Europe,low,5.9,1.0527035340761501,40847.207792207795,4.578359085958927,49.99484,14.38179,1,1,-1,0.11413460397721116,2.0068576902067656
TYR00150,Bridgestone,205/55 R16,205,55,16,Czechia,Eastern Europe,low,5.3,1.0687835380726418,34618.79668049792,4.790284319168461,49.93363,14.47412,1,1,-1,0.2863855928186158,2.4248370284459386
TYR00151,Bridgestone,235/45 R18,235,45,18,Sweden,Northern Europe,low,4.36,1.0484075051516575,26325.64137931035,4.979379956446441,59.36892,18.08025,4,4,-1,2.3130426950295675,1.425453638745082
TYR00152,Hankook,235/45 R18,235,45,18,Netherlands,Western Europe,low,4.59,0.8557123350022757,34941.64893617021,3.171333299617323,52.35629,4.9095,4,2,-1,1.4035215582620224,0.37999993552700445
TYR00153,Michelin,225/45 R17,225,45,17,Spain,Southern Europe,low,6.38,0.4363096926198217,109555.20999999993,1.8808294079940309,40.55499,-3.74079,3,3,-1,-1.1605804676835985,-2.536558833715648
TYR00154,BudgetRoad,255/40 R19,255,40,19,Italy,Southern Europe,low,4.96,0.6805000104692311,49375.45846153845,2.072179154421283,45.49552,9.15851,2,2,-1,1.6675807994509553,-1.5038419053042835
TYR00155,Hankook,195/65 R15,195,65,15,Czechia,Eastern Europe,low,4.61,0.8856576338400528,33986.04477611941,3.141049393829924,50.14156,14.49939,1,1,-1,-1.5457233873613225,2.4356634192793463
TYR00156,Yokohama,225/45 R17,225,45,17,Netherlands,Western Europe,critical,1.22,0.9684845598158291,0.0,3.4080865814611943,52.36846,4.89958,4,4,-1,1.898389769855158,2.6639898159128896
TYR00157,Bridgestone,255/40 R19,255,40,19,Poland,Eastern Europe,low,6.9,0.7915301235190321,66958.91719745223,3.2664731487464445,52.15115,20.94376,2,2,-1,1.637115222927113,-1.8176150034308496
TYR00158,Pirelli,255/40 R19,255,40,19,Italy,Southern Europe,low,6.69,0.63950988822012,79592.20168067231,3.463434842078743,45.48811,9.24408,2,3,-1,1.537331617651976,-2.022041586010237
TYR00159,Goodyear,255/40 R19,255,40,19,Norway,Northern Europe,low,6.56,0.6228373702422146,79635.55555555553,2.7626239423104884,60.00159,10.79863,3,3,-1,1.242106428027147,-2.5133394408756446
TYR00160,BudgetRoad,255/40 R19,255,40,19,Netherlands,Western Europe,medium,3.46,1.077731375454668,17258.475,3.7921063533276107,52.29642,4.78661,4,4,-1,3.3412997493162977,0.8794316052506131
TYR00161,Bridgestone,255/40 R19,255,40,19,Norway,Northern Europe,low,5.62,0.9378235186651237,42865.207792207795,3.8045254659312056,59.87092,10.6857,2,2,-1,2.434647503568526,-0.5840896344104702
TYR00162,Goodyear,205/55 R16,205,55,16,Sweden,Northern Europe,low,6.37,0.8330427370297181,57259.96744186047,3.1813324294052547,59.23247,18.14691,1,1,-1,-1.0206528915439517,0.6134270174262643
TYR00163,Yokohama,255/40 R19,255,40,19,France,Western Europe,low,5.82,0.6068286501108864,69541.87148594379,2.3533375757355417,45.5852,4.86429,3,3,-1,1.2370608171972115,-2.0919934237696105
TYR00164,Hankook,205/55 R16,205,55,16,Sweden,Northern Europe,low,6.45,1.0095313293102475,48042.09497206705,3.098075285746222,59.39887,18.16285,1,1,-1,-0.7780903760235776,1.0641711909967135
TYR00165,Pirelli,225/45 R17,225,45,17,Germany,Western Europe,low,5.34,0.9724396375883496,38459.97073170732,5.062732372273439,52.61354,13.31143,4,4,-1,1.433731311909542,1.164128091902681
TYR00166,Yokohama,235/45 R18,235,45,18,Spain,Southern Europe,low,4.68,0.8957654723127038,34383.999999999985,3.505626295528576,40.36227,-3.54129,4,4,-1,1.4696615073415402,0.3692166097910406
TYR00167,Pirelli,205/55 R16,205,55,16,Norway,Northern Europe,low,6.88,0.5809280233832667,90889.05660377353,2.2553875166926476,59.93464,10.64649,0,0,-1,-2.0988821830380706,-0.9619102570094289
TYR00168,Pirelli,205/55 R16,205,55,16,Poland,Eastern Europe,low,4.24,1.2808730614589314,20610.94170403588,5.008574479617509,52.28472,21.16949,1,1,-1,0.7866023877949417,3.1926294876977432
TYR00169,BudgetRoad,235/45 R18,235,45,18,Sweden,Northern Europe,low,4.82,1.1391843971631204,28265.83657587549,3.469101777336811,59.16572,17.97057,4,4,-1,1.8035402352883017,0.8965300926605226
TYR00170,Michelin,205/55 R16,205,55,16,Poland,Eastern Europe,low,6.32,0.6913077007821967,68276.39840637452,2.9143926306834516,52.22203,20.94541,0,0,-1,-1.4025077492589542,-0.07999798581364763
TYR00171,Michelin,225/45 R17,225,45,17,Portugal,Southern Europe,low,5.63,0.6500351370344345,61996.64864864862,3.278918735449206,38.63123,-9.17464,2,2,-1,0.18305496881159788,-0.6036870287688727
TYR00172,BudgetRoad,225/45 R17,225,45,17,Poland,Eastern Europe,critical,1.1,1.038604742308446,0.0,2.61344867164973,52.29136,21.11361,4,4,-1,1.5465993612800313,2.3028241141487764
TYR00173,Pirelli,205/55 R16,205,55,16,Germany,Western Europe,low,5.67,0.8100544945750897,50243.53333333333,4.135809695729182,52.4668,13.47999,1,1,-1,-0.5312085734078534,1.1678304778294306
TYR00174,Pirelli,195/65 R15,195,65,15,Netherlands,Western Europe,low,7.3,0.913942628418946,62367.15328467153,3.3958074831594476,52.46484,5.03338,1,1,-1,-2.035121011268629,1.3413675404008438
TYR00175,Pirelli,195/65 R15,195,65,15,Netherlands,Western Europe,low,7.16,0.680840898232203,81663.71929824559,2.5943086763982297,52.39718,4.95757,0,0,-1,-2.99446664908493,-0.011732348659267602
TYR00176,Bridgestone,225/45 R17,225,45,17,Spain,Southern Europe,low,4.34,0.9252731758900244,29612.876190476192,3.534970170828258,40.48365,-3.71291,4,4,-1,1.0501812307453875,1.0274835124777217
TYR00177,BudgetRoad,255/40 R19,255,40,19,Poland,Eastern Europe,medium,4.28,1.5181600066186811,17652.948228882837,4.769174143626685,52.17811,21.03944,4,4,-1,4.012106716229912,1.800386651467041
TYR00178,Pirelli,255/40 R19,255,40,19,Portugal,Southern Europe,low,5.92,0.7816673696049485,55266.4748201439,3.4484742279064515,38.66534,-9.09411,2,2,-1,1.934653496996185,-1.3073579455948683
TYR00179,BudgetRoad,195/65 R15,195,65,15,Spain,Southern Europe,low,6.45,0.881020996294771,55049.76635514021,2.342444338121571,40.37091,-3.61072,0,1,-1,-2.548994874345882,1.0057222207259489
TYR00180,Yokohama,225/45 R17,225,45,17,Portugal,Southern Europe,low,5.46,0.6842717156618501,56410.33980582525,2.6862288297265873,38.90103,-9.05915,2,2,-1,0.043703490558470705,-0.5057171135211405
TYR00181,Michelin,225/45 R17,225,45,17,Norway,Northern Europe,low,5.87,0.9295242096418441,45937.48022598871,4.892005890081944,60.00169,10.8115,4,2,-1,1.201207736664122,0.7659024345572294
TYR00182,Goodyear,225/45 R17,225,45,17,Spain,Southern Europe,low,7.1,0.44458123867172833,123711.923076923,1.8252675031231338,40.38717,-3.67644,3,3,-1,-1.5421374097480418,-3.081966982975889
TYR00183,Bridgestone,235/45 R18,235,45,18,Portugal,Southern Europe,low,7.09,0.4815073272854155,114016.95652173906,2.05217176268132,38.7081,-9.16948,3,3,-1,-0.7181132117752121,-2.9794855549593375
TYR00184,Michelin,235/45 R18,235,45,18,Spain,Southern Europe,low,7.25,0.5213764337851927,108367.00000000004,2.5749816552736253,40.39943,-3.68161,3,3,-1,-0.5407182019186654,-2.91141424523157
TYR00185,Yokohama,235/45 R18,235,45,18,Portugal,Southern Europe,low,5.53,0.6741124850418825,58298.875739644995,2.910198774392554,38.64158,-9.17481,2,2,-1,0.7144891869453898,-0.904525166876314
TYR00186,Hankook,205/55 R16,205,55,16,Czechia,Eastern Europe,low,4.21,1.107665042091272,23563.079999999994,3.702765997847965,50.12232,14.44293,1,1,-1,0.09931586621187082,2.515083030216043
TYR00187,Yokohama,255/40 R19,255,40,19,Italy,Southern Europe,low,6.33,0.8237856263611402,57417.85057471264,3.2748980055077093,45.34674,9.17141,2,2,-1,1.7968648563857483,-1.5385825815061651
TYR00188,BudgetRoad,205/55 R16,205,55,16,Italy,Southern Europe,low,5.49,0.846920002537588,45931.13857677903,2.002785060878903,45.28346,9.20724,1,1,-1,-1.1926733415496547,0.7070036204934435
TYR00189,Yokohama,205/55 R16,205,55,16,Italy,Southern Europe,low,6.1,0.5558904293081508,80951.20481927712,2.009598047120651,45.44195,9.20807,0,0,-1,-2.0888829459814056,-0.7451635806306067
TYR00190,Yokohama,255/40 R19,255,40,19,Germany,Western Europe,low,6.07,0.8536298848774374,52364.6146788991,3.2739594306464723,52.49918,13.25634,2,2,-1,1.934829662522171,-1.2661556766998943
TYR00191,Pirelli,205/55 R16,205,55,16,Portugal,Southern Europe,low,7.64,0.6813845734532579,88643.03999999988,2.42297945891442,38.69365,-9.22777,0,0,-1,-2.1123623529163367,-1.1303314418612824
TYR00192,Bridgestone,235/45 R18,235,45,18,Netherlands,Western Europe,low,7.06,0.5243878928089456,104121.39705882348,2.273859700005711,52.47988,4.87683,3,3,-1,-0.4310484589331916,-2.5727837706984316
TYR00193,Hankook,205/55 R16,205,55,16,Norway,Northern Europe,low,4.77,1.1695384340683868,27104.709923664115,4.341229710707733,59.91088,10.6257,1,1,-1,0.4217525385015492,2.700053857588571
TYR00194,Yokohama,225/45 R17,225,45,17,Czechia,Eastern Europe,low,5.47,1.1195190214574482,34568.41666666666,3.6640235765562332,49.92382,14.55149,4,4,-1,1.2011672420892567,1.1198995312656934
TYR00195,BudgetRoad,235/45 R18,235,45,18,Norway,Northern Europe,low,6.73,1.2186379928315407,42096.17647058826,3.5788799552240396,60.00041,10.81083,4,4,-1,1.5151182129089722,0.43873244218294155
TYR00196,Continental,195/65 R15,195,65,15,Portugal,Southern Europe,low,7.14,0.64657094443949,85682.78620689652,2.68424066333184,38.62706,-9.12638,0,0,-1,-3.0100165671998065,0.049650425228887525
TYR00197,BudgetRoad,235/45 R18,235,45,18,Czechia,Eastern Europe,medium,3.91,1.0258439621320508,22518.044510385756,3.3238789223729333,50.07873,14.41282,4,4,-1,1.778879601243819,0.9956327238523957
TYR00198,Yokohama,205/55 R16,205,55,16,Poland,Eastern Europe,low,7.43,0.729387868156219,79930.03797468347,2.4949031550648675,52.16457,21.02636,0,0,-1,-1.9549296704222245,-0.8212371366626847
TYR00199,Continental,225/45 R17,225,45,17,Sweden,Northern Europe,medium,3.78,0.8547666718004007,25504.036036036025,4.287778192922613,59.36208,18.1151,4,4,-1,1.494902547204021,1.49590126630586
TYR00200,Yokohama,235/45 R18,235,45,18,Sweden,Northern Europe,medium,3.68,0.847457627118644,24544.0,3.589419956170768,59.17747,18.09577,4,4,-1,1.7481367862497135,0.8378003281363874
TYR00201,Michelin,205/55 R16,205,55,16,Spain,Southern Europe,low,5.85,0.8681396475278513,48955.257510729614,3.8407922916691914,40.45265,-3.73393,1,1,-1,-0.5201401573257687,1.2657671909864454
TYR00202,Goodyear,225/45 R17,225,45,17,Portugal,Southern Europe,low,5.23,0.8946594562264809,40574.09749303621,3.5830987307818454,38.66106,-9.18566,2,2,-1,0.769655211396832,0.5024326949555299
TYR00203,Hankook,235/45 R18,235,45,18,Sweden,Northern Europe,low,5.91,0.7968519429414658,54087.83950617285,2.8639379029397722,59.37976,18.12675,2,2,-1,0.6345576153763937,-0.8218679906010086
TYR00204,Yokohama,225/45 R17,225,45,17,Czechia,Eastern Europe,low,7.02,0.6802420601616683,79677.51948051943,2.184495730843886,50.04406,14.54719,3,3,-1,-0.5718061013106481,-1.542022595008604
TYR00205,Yokohama,195/65 R15,195,65,15,Czechia,Eastern Europe,medium,3.99,1.18082889557768,20240.01960784314,3.6576494430096265,49.94894,14.43856,1,1,-1,-0.8188978224069425,3.599070185995621
TYR00206,Hankook,225/45 R17,225,45,17,Sweden,Northern Europe,medium,3.25,1.3383980769801467,12328.170731707316,4.872116636071884,59.29344,17.98459,4,4,-1,2.3519375117287478,2.7917547988135234
TYR00207,BudgetRoad,255/40 R19,255,40,19,Sweden,Northern Europe,low,5.37,0.9630061332667277,39148.24495677234,2.396608357624295,59.25798,18.00932,2,4,-1,2.1100676345305116,-0.7262094303652044
TYR00208,Yokohama,195/65 R15,195,65,15,Netherlands,Western Europe,low,6.21,0.9594218548822526,48049.770562770565,3.227511757197104,52.39007,4.9078,1,1,-1,-1.8092262870724427,1.8297168423944097
TYR00209,Bridgestone,225/45 R17,225,45,17,Italy,Southern Europe,low,5.68,0.7560518831934524,53964.55045871559,3.4267508117967767,45.58776,9.13616,2,2,-1,0.45987411646187043,-0.03703173572630506
TYR00210,Pirelli,235/45 R18,235,45,18,Germany,Western Europe,critical,1.1,0.8632229492199718,0.0,3.654185380255964,52.48026,13.38909,4,4,-1,2.412551861529018,2.1487641391879513
TYR00211,Yokohama,225/45 R17,225,45,17,Czechia,Eastern Europe,low,4.95,0.9744826200522404,34377.21649484536,3.448516530673687,50.11919,14.52504,4,4,-1,0.9582113998642998,0.7894538038398559
TYR00212,Yokohama,225/45 R17,225,45,17,Italy,Southern Europe,low,4.59,0.9586423551510833,31189.942567567567,4.288434212950653,45.5881,9.16002,4,4,-1,1.4309892208951995,1.3944733615526799
TYR00213,Pirelli,255/40 R19,255,40,19,Czechia,Eastern Europe,low,4.9,0.6688434800926901,49338.897637795286,3.420836627891877,50.10777,14.4592,2,2,-1,1.9817073960474845,-1.1888504088112857
TYR00214,BudgetRoad,205/55 R16,205,55,16,Sweden,Northern Europe,low,6.51,0.8304387751028067,59125.370192307695,1.9414921978154602,59.34778,18.08742,0,1,-1,-1.5282899695202439,0.043070942408201515
TYR00215,Yokohama,255/40 R19,255,40,19,Czechia,Eastern Europe,low,4.32,0.8844084358958498,30755.020979020992,3.4012506452662223,49.88877,14.43028,4,4,-1,2.651546607429777,-0.05673422864386263
TYR00216,Hankook,205/55 R16,205,55,16,France,Western Europe,low,8.2,0.4095339503644852,161158.80000000002,1.1847644141530318,45.89542,4.69844,0,0,-1,-3.711286651522489,-3.357142684081727
TYR00217,Pirelli,235/45 R18,235,45,18,Poland,Eastern Europe,low,5.77,0.7291986490635556,57186.06315789472,3.8497363933922077,52.19061,21.12473,2,2,-1,1.144444010971334,-0.37808642299120804
TYR00218,Hankook,225/45 R17,225,45,17,Italy,Southern Europe,low,6.62,0.6350267379679145,79051.7894736842,2.31069729251758,45.41328,9.21568,3,3,-1,-0.5164923736218116,-1.3627362342477722
TYR00219,Bridgestone,195/65 R15,195,65,15,Spain,Southern Europe,low,4.85,0.37566376680601066,86513.53383458644,1.4091522921019375,40.39149,-3.7559,0,0,-1,-3.453648588149371,-0.4911752024516688
TYR00220,Goodyear,225/45 R17,225,45,17,Poland,Eastern Europe,low,4.24,1.0593882246016642,24920.042895442366,5.171876767450951,52.26142,21.02889,4,4,-1,1.9708639062340383,2.126694505748316
TYR00221,Pirelli,235/45 R18,235,45,18,Czechia,Eastern Europe,low,6.22,0.7442489851150205,62075.99999999998,3.7504451249910984,50.26621,14.4325,2,2,-1,1.0536822285375138,-0.5049101695232203
TYR00222,Goodyear,225/45 R17,225,45,17,Spain,Southern Europe,low,7.19,0.7608637410919997,73469.13380281694,2.906477783018769,40.33402,-3.8289,2,2,-1,-0.2261222756058946,-1.1651300314454764
TYR00223,Yokohama,255/40 R19,255,40,19,Czechia,Eastern Europe,low,4.36,1.1834911321509534,23320.833802816906,4.470820620773735,50.11069,14.53353,4,4,-1,3.599669635142235,1.0747026025072404
TYR00224,Continental,205/55 R16,205,55,16,Czechia,Eastern Europe,low,5.5,0.5464001870032726,71376.25668449196,2.7028343392456513,50.0509,14.41236,0,0,-1,-1.7457467655461398,-0.3208786234238619
TYR00225,Goodyear,255/40 R19,255,40,19,Czechia,Eastern Europe,low,6.11,0.7456596977967864,60483.35471698114,3.4414902756134924,49.9521,14.36681,2,2,-1,1.9829624639993364,-1.3476076200338634
TYR00226,BudgetRoad,255/40 R19,255,40,19,Netherlands,Western Europe,low,6.91,0.8843537414965985,60043.84615384617,2.5193163685227167,52.35551,4.90159,2,2,-1,1.6752180477386867,-1.6759248904390882
TYR00227,Yokohama,235/45 R18,235,45,18,Norway,Northern Europe,low,5.57,1.031407194487889,38491.10245901641,4.261111595074614,59.90603,10.7718,4,4,-1,1.812726018424955,0.7570430637035853
TYR00228,Pirelli,255/40 R19,255,40,19,Germany,Western Europe,low,7.13,0.6927854753941706,79822.68965517246,3.045356541164689,52.48153,13.37335,3,3,-1,1.2441720166227435,-2.4157567603340304
TYR00229,Michelin,235/45 R18,235,45,18,Netherlands,Western Europe,low,6.95,0.35021158616664244,152764.7916666666,1.6056608083878863,52.22643,4.94813,3,3,-1,-1.333356559473485,-4.076459764139648
TYR00230,BudgetRoad,195/65 R15,195,65,15,Spain,Southern Europe,low,5.97,0.9194599627560521,47527.8987341772,2.574333364630769,40.46057,-3.76849,1,1,-1,-2.1957324307701223,1.529802189888803
TYR00231,Michelin,255/40 R19,255,40,19,France,Western Europe,low,7.61,0.675894884827511,88919.15200000007,3.106416614606001,45.70268,4.86368,3,3,-1,1.1365349202108403,-2.7127689545658162
TYR00232,Goodyear,235/45 R18,235,45,18,Spain,Southern Europe,low,6.41,0.9567470599960133,50274.52083333335,4.481097069962128,40.27814,-3.73547,2,2,-1,1.5065967154340374,0.16661461854058915
TYR00233,BudgetRoad,205/55 R16,205,55,16,Sweden,Northern Europe,medium,3.12,1.3690146354183643,11102.876190476192,3.940943179510277,59.24736,18.06107,1,1,-1,0.7883988346191628,3.699442452252135
TYR00234,Bridgestone,225/45 R17,225,45,17,Poland,Eastern Europe,low,6.18,0.7511025358324145,60977.02752293579,3.5221012738469546,52.26045,21.04416,2,2,-1,0.35049111755968543,-0.26764824039023166
TYR00235,Yokohama,205/55 R16,205,55,16,Poland,Eastern Europe,low,5.4,0.8275454411112749,45918.928571428594,2.57642480665977,52.39931,21.12336,1,1,-1,-1.0986658127509519,0.7162743797940923
TYR00236,Hankook,195/65 R15,195,65,15,Norway,Northern Europe,low,6.12,0.9288868585350999,48660.39344262294,3.079740394763788,59.9573,11.01388,1,1,-1,-2.0017592615328494,1.4558008628440156
