observation_id,observed_at,year,month,country,europe_region,brand,model,dimension,tyre_season,weather_season,vehicle_type,monthly_km,cumulative_km,tyre_age_months,initial_tread_depth_mm,tread_depth_mm,wear_rate_mm_per_1000km,projected_life_km,price_eur,cost_per_km,wet_grip_score,energy_efficiency_score,noise_db,road_roughness,avg_temp_c,rain_index,season_match,high_wear_risk
OBS000108,2021-12-19,2021,12,Germany,Western Europe,Pirelli,PIR-Sport-330,205/55 R16,all-season,winter,fleet,2075.2,58145.4,33,8.4,1.2,0.2108,32242.0,100.15,0.00311,2.37,4.29,74.2,0.837,9.4,0.484,0,1
OBS000109,2021-12-24,2021,12,France,Western Europe,Continental,CON-Tour-709,225/45 R17,all-season,winter,city,1064.4,35346.0,29,7.99,1.2,0.2148,29726.0,122.16,0.00411,2.66,3.36,72.6,0.605,6.8,0.592,0,1
OBS000110,2022-03-28,2022,3,Czechia,Eastern Europe,Yokohama,YOK-Tour-612,195/65 R15,winter,mild,suv,1202.7,16216.1,16,7.32,3.84,0.2328,24575.0,168.49,0.00686,3.06,2.89,74.7,0.649,7.2,0.525,0,1
OBS000111,2024-07-15,2024,7,Poland,Eastern Europe,Michelin,MIC-Sport-356,235/45 R18,winter,summer,fleet,1507.9,26107.6,20,8.26,3.15,0.206,32345.0,107.13,0.00331,2.74,3.47,70.1,0.644,9.6,0.535,0,1
OBS000112,2020-01-10,2020,1,Portugal,Southern Europe,Michelin,MIC-Eco-881,255/40 R19,summer,winter,suv,1386.7,59096.3,50,7.61,1.2,0.2493,24116.0,182.41,0.00756,2.22,4.08,73.8,0.527,12.7,0.339,0,1
OBS000113,2024-04-11,2024,4,France,Western Europe,Yokohama,YOK-Sport-546,225/45 R17,winter,mild,suv,1278.8,53946.5,36,8.63,1.2,0.2316,30359.0,123.63,0.00407,2.98,3.42,73.9,0.534,12.4,0.491,0,1
OBS000114,2020-01-09,2020,1,Norway,Northern Europe,Nokian,NOK-Eco-978,235/45 R18,winter,winter,suv,1186.6,61848.4,50,7.39,1.2,0.2754,21042.0,154.32,0.00733,3.02,3.28,73.1,0.781,11.6,0.468,1,1
OBS000115,2022-09-12,2022,9,France,Western Europe,Yokohama,YOK-Sport-137,195/65 R15,summer,mild,suv,1502.3,52310.2,33,7.69,1.2,0.2681,22713.0,140.22,0.00617,2.43,2.77,73.7,0.626,18.3,0.629,0,1
OBS000116,2019-12-27,2019,12,Norway,Northern Europe,Hankook,HAN-Sport-944,195/65 R15,summer,winter,city,1317.5,21886.1,17,6.77,2.28,0.191,27073.0,171.9,0.00635,2.71,3.62,77.1,0.58,10.3,0.49,0,1
OBS000117,2025-01-31,2025,1,Portugal,Southern Europe,Michelin,MIC-Tour-737,255/40 R19,winter,winter,family,1941.4,51956.9,27,7.95,1.2,0.1734,36637.0,206.29,0.00563,3.13,4.22,73.4,0.541,17.0,0.373,1,1
OBS000118,2023-12-16,2023,12,Norway,Northern Europe,Pirelli,PIR-Grip-394,255/40 R19,all-season,winter,suv,1725.6,96560.2,48,7.72,1.2,0.2329,26261.0,152.45,0.00581,2.14,3.48,75.3,0.717,9.6,0.575,0,1
OBS000119,2024-06-08,2024,6,Norway,Northern Europe,Pirelli,PIR-Sport-114,235/45 R18,summer,summer,family,1344.8,10750.9,7,8.03,5.78,0.2181,29471.0,146.32,0.00496,2.99,3.59,75.0,0.848,-3.1,0.523,1,0
OBS000120,2023-07-30,2023,7,Poland,Eastern Europe,Continental,CON-Grip-610,205/55 R16,summer,summer,fleet,1034.3,39252.3,40,7.48,1.2,0.158,37232.0,97.12,0.00261,2.93,3.24,73.6,0.626,9.6,0.426,1,1
OBS000121,2024-09-15,2024,9,Netherlands,Western Europe,Nokian,NOK-Grip-567,195/65 R15,all-season,mild,fleet,901.5,5308.0,6,7.85,7.13,0.1548,40336.0,130.31,0.00323,3.05,4.32,73.0,0.49,16.9,0.7,1,0
OBS000122,2020-08-15,2020,8,Poland,Eastern Europe,Goodyear,GOO-Drive-448,235/45 R18,summer,summer,city,1376.5,59231.5,44,8.5,1.2,0.1369,50412.0,136.7,0.00271,2.38,3.21,68.0,0.44,-0.0,0.525,1,1
OBS000123,2021-12-30,2021,12,Poland,Eastern Europe,Bridgestone,BRI-Sport-775,255/40 R19,all-season,winter,suv,1258.7,62584.0,45,8.59,1.2,0.2515,27770.0,176.37,0.00635,3.13,3.0,76.7,0.696,7.8,0.244,0,1
OBS000124,2020-08-31,2020,8,Norway,Northern Europe,Yokohama,YOK-Sport-881,235/45 R18,winter,summer,suv,975.8,52859.0,49,7.34,1.2,0.2649,21667.0,134.94,0.00623,3.21,3.27,70.2,0.606,12.4,0.539,0,1
OBS000125,2023-03-26,2023,3,Poland,Eastern Europe,Hankook,HAN-Sport-492,225/45 R17,winter,mild,family,1036.7,30145.4,33,7.39,2.58,0.1553,37320.0,111.73,0.00299,3.03,3.88,72.8,0.542,5.7,0.456,0,1
OBS000126,2023-08-10,2023,8,Germany,Western Europe,Yokohama,YOK-Grip-607,195/65 R15,summer,summer,fleet,1197.1,16671.7,16,7.73,5.38,0.1431,42857.0,161.79,0.00378,2.42,3.63,72.6,0.528,5.6,0.504,1,0
OBS000127,2020-06-01,2020,6,Portugal,Southern Europe,Hankook,HAN-Eco-638,195/65 R15,winter,summer,city,1483.2,51526.0,31,7.53,1.2,0.178,33321.0,151.21,0.00454,2.96,3.3,72.7,0.502,22.8,0.154,0,1
OBS000128,2019-03-04,2019,3,Norway,Northern Europe,Nokian,NOK-Drive-900,205/55 R16,all-season,mild,family,717.8,14377.6,21,8.52,6.58,0.1323,52318.0,100.22,0.00192,3.17,3.83,73.6,0.601,2.1,0.404,1,0
OBS000129,2022-10-18,2022,10,Netherlands,Western Europe,Nokian,NOK-Sport-489,235/45 R18,winter,mild,city,1443.1,6249.8,4,8.08,7.28,0.1756,36873.0,148.31,0.00402,2.88,3.5,72.4,0.631,16.6,0.489,0,0
OBS000130,2024-06-21,2024,6,Italy,Southern Europe,Michelin,MIC-Grip-746,205/55 R16,all-season,summer,ev,1462.4,18808.9,14,8.08,2.02,0.3017,21483.0,138.61,0.00645,2.61,3.52,72.9,0.536,12.5,0.504,0,1
OBS000131,2021-07-20,2021,7,Netherlands,Western Europe,Nokian,NOK-Drive-270,205/55 R16,all-season,summer,city,1647.1,17051.6,9,8.61,5.19,,37984.0,98.9,0.0026,2.92,3.55,72.9,0.352,18.3,0.705,0,0
OBS000132,2019-04-29,2019,4,Netherlands,Western Europe,Michelin,MIC-Tour-541,235/45 R18,summer,mild,suv,1773.0,23024.7,12,8.54,2.53,0.2379,29160.0,152.83,0.00524,2.35,3.48,72.6,0.541,8.9,0.483,0,1
OBS000133,2021-09-27,2021,9,France,Western Europe,Goodyear,GOO-Eco-724,225/45 R17,winter,mild,family,1806.1,91662.2,46,7.87,1.2,0.1816,34532.0,129.85,0.00376,2.18,3.82,73.4,0.662,16.3,0.504,0,1
OBS000134,2025-12-13,2025,12,Sweden,Northern Europe,Yokohama,YOK-Grip-572,225/45 R17,all-season,winter,ev,2280.9,45347.9,21,8.05,1.2,0.2856,22598.0,145.97,0.00646,2.45,3.28,71.0,0.794,11.7,0.416,0,1
OBS000135,2024-02-26,2024,2,Netherlands,Western Europe,Michelin,MIC-Sport-261,235/45 R18,summer,winter,fleet,1402.7,64643.8,42,7.37,1.2,0.1736,33252.0,131.07,0.00394,2.67,4.03,71.9,0.619,11.9,0.573,0,1
OBS000136,2023-12-15,2023,12,Spain,Southern Europe,Bridgestone,BRI-Drive-965,235/45 R18,all-season,winter,fleet,1599.7,28959.0,16,8.21,3.84,0.1404,47102.0,133.44,0.00283,2.39,3.79,71.9,0.469,23.0,0.286,0,1
OBS000137,2021-03-26,2021,3,Netherlands,Western Europe,Yokohama,YOK-Drive-685,225/45 R17,all-season,mild,city,2276.1,81212.9,43,7.59,1.2,0.1616,37072.0,114.41,0.00309,3.07,3.94,72.7,0.501,10.7,0.381,1,1
OBS000138,2025-06-12,2025,6,Italy,Southern Europe,Bridgestone,BRI-Tour-108,195/65 R15,summer,summer,city,1123.4,13813.6,13,8.39,6.28,0.1445,46993.0,164.23,0.00349,2.57,4.01,70.5,0.521,10.7,0.455,1,0
OBS000139,2019-07-20,2019,7,Czechia,Eastern Europe,Yokohama,YOK-Sport-921,225/45 R17,all-season,summer,suv,1091.5,3696.7,4,8.14,7.24,0.2402,27245.0,119.9,0.0044,2.68,2.9,72.1,0.505,6.4,0.489,0,0
OBS000140,2021-06-16,2021,6,Italy,Southern Europe,Bridgestone,BRI-Eco-416,205/55 R16,winter,summer,family,1706.7,89401.9,53,8.01,1.2,0.1926,33308.0,91.3,0.00274,3.06,3.26,71.7,0.464,16.6,0.393,0,1
OBS000141,2019-05-17,2019,5,Norway,Northern Europe,Goodyear,GOO-Tour-865,235/45 R18,winter,mild,city,1472.4,14544.0,11,7.75,4.94,0.203,30310.0,163.03,0.00538,3.6,3.15,73.2,0.63,1.1,0.502,0,0
OBS000142,2020-12-20,2020,12,Sweden,Northern Europe,Hankook,HAN-Tour-950,255/40 R19,summer,winter,ev,891.3,16105.0,17,7.82,4.12,0.2411,25789.0,179.27,0.00695,3.74,3.25,73.2,0.565,0.0,0.483,0,1
OBS000143,2021-11-18,2021,11,France,Western Europe,Yokohama,YOK-Eco-579,235/45 R18,all-season,mild,suv,844.8,25555.6,29,8.23,2.26,0.2408,27548.0,137.54,0.00499,2.13,3.06,74.0,0.452,14.6,0.415,1,1
OBS000144,2020-07-30,2020,7,Spain,Southern Europe,Pirelli,PIR-Tour-192,255/40 R19,all-season,summer,fleet,1823.0,57411.8,27,7.38,1.2,0.1706,33911.0,167.09,0.00493,2.15,3.46,72.3,0.504,23.8,0.151,0,1
OBS000145,2019-02-27,2019,2,Sweden,Northern Europe,Continental,CON-Tour-698,235/45 R18,summer,winter,fleet,1292.3,6825.0,6,8.08,6.4,0.184,35238.0,149.25,0.00424,2.83,3.58,74.8,0.685,3.9,0.451,0,0
OBS000146,2023-03-02,2023,3,Sweden,Northern Europe,Pirelli,PIR-Sport-674,205/55 R16,summer,mild,fleet,588.4,26496.3,50,8.22,3.19,0.1977,33498.0,113.29,0.00338,2.68,2.78,74.5,0.649,6.4,0.445,0,1
OBS000147,2025-11-03,2025,11,Italy,Southern Europe,Continental,CON-Drive-219,235/45 R18,summer,mild,fleet,1826.5,42951.8,21,8.4,1.2,0.175,38874.0,143.8,0.0037,2.45,3.73,74.0,0.599,24.1,0.335,0,1
OBS000148,2019-07-05,2019,7,France,Western Europe,Bridgestone,BRI-Eco-340,205/55 R16,all-season,summer,fleet,1384.3,42120.0,29,7.98,1.2,0.1874,34067.0,88.88,0.00261,2.33,2.83,73.3,0.678,8.8,0.48,0,1
OBS000149,2020-07-09,2020,7,Poland,Eastern Europe,Hankook,HAN-Sport-860,195/65 R15,summer,summer,ev,913.9,8534.5,10,7.81,5.43,0.2614,23757.0,173.01,0.00728,3.33,3.5,70.8,0.619,7.1,0.581,1,0
OBS000150,2023-08-27,2023,8,France,Western Europe,Yokohama,YOK-Tour-133,195/65 R15,winter,summer,ev,1605.7,3145.3,2,8.74,8.04,0.2702,26408.0,169.48,0.00642,2.81,3.65,72.3,0.642,15.0,0.569,0,0
OBS000151,2021-06-08,2021,6,Italy,Southern Europe,Pirelli,PIR-Tour-657,205/55 R16,winter,summer,suv,1109.7,14197.8,11,7.28,4.2,0.2279,24906.0,125.49,0.00504,2.62,3.48,69.7,0.588,25.4,0.611,0,1
OBS000152,2019-09-06,2019,9,Italy,Southern Europe,Pirelli,PIR-Eco-778,195/65 R15,summer,mild,city,1454.0,48378.2,32,8.19,1.2,0.155,42504.0,126.97,0.00299,2.73,3.41,70.0,0.405,18.8,0.563,0,1
OBS000153,2025-09-11,2025,9,Germany,Western Europe,Michelin,MIC-Grip-905,225/45 R17,all-season,mild,suv,1526.7,8524.9,5,7.85,5.56,0.2389,26165.0,128.82,0.00492,3.11,3.29,73.9,0.706,13.6,0.564,1,0
OBS000154,2021-04-20,2021,4,Czechia,Eastern Europe,Pirelli,PIR-Grip-436,225/45 R17,summer,mild,ev,1045.6,10645.7,10,8.35,6.26,0.2174,31045.0,140.88,0.00454,2.32,3.09,74.2,0.347,15.4,0.114,0,0
OBS000155,2025-09-07,2025,9,France,Western Europe,Goodyear,GOO-Tour-917,255/40 R19,summer,mild,family,600.6,16876.7,28,7.56,3.95,0.1917,31107.0,167.55,0.00539,2.52,3.99,70.5,0.513,8.2,0.654,0,1
OBS000156,2020-03-26,2020,3,France,Western Europe,Michelin,MIC-Tour-908,205/55 R16,all-season,mild,family,1975.6,49114.6,26,7.58,1.2,0.1466,40772.0,84.06,0.00206,2.97,3.03,71.4,0.506,9.3,0.397,1,1
OBS000157,2025-08-08,2025,8,Germany,Western Europe,Goodyear,GOO-Grip-859,205/55 R16,summer,summer,suv,995.4,16772.2,17,8.13,4.05,0.2298,28396.0,120.6,0.00425,2.6,3.35,72.1,0.64,1.3,0.502,1,1
OBS000158,2024-11-24,2024,11,Sweden,Northern Europe,Continental,CON-Tour-625,195/65 R15,summer,mild,fleet,1414.1,5634.5,4,7.98,6.91,0.1857,34342.0,153.45,0.00447,3.12,3.48,72.5,0.631,1.7,0.558,0,0
OBS000159,2020-03-22,2020,3,Czechia,Eastern Europe,Pirelli,PIR-Sport-408,205/55 R16,winter,mild,ev,1390.8,49121.2,37,8.45,1.2,0.2636,25969.0,121.71,0.00469,2.83,3.28,71.3,0.429,10.3,0.669,0,1
OBS000160,2019-05-08,2019,5,Norway,Northern Europe,Yokohama,YOK-Eco-602,195/65 R15,summer,mild,fleet,1236.9,41041.7,33,7.75,1.2,0.2032,30286.0,164.85,0.00544,2.77,3.63,73.7,0.615,-2.6,0.617,0,1
OBS000161,2019-10-29,2019,10,Norway,Northern Europe,Hankook,HAN-Eco-229,225/45 R17,all-season,mild,ev,1314.3,23128.3,15,7.9,2.85,0.229,27497.0,141.98,0.00516,2.58,3.85,74.3,0.627,6.8,0.6,1,1
OBS000162,2025-07-25,2025,7,Netherlands,Western Europe,Hankook,HAN-Sport-401,255/40 R19,winter,summer,fleet,856.8,50214.3,50,8.4,1.2,0.1871,36326.0,176.76,0.00487,2.93,3.53,71.7,0.539,18.3,0.679,0,1
OBS000163,2024-09-01,2024,9,Norway,Northern Europe,Continental,CON-Grip-540,255/40 R19,winter,mild,city,1400.7,74352.3,47,7.44,1.2,0.1821,32058.0,168.63,0.00526,3.05,3.43,73.5,0.725,-9.0,0.595,0,1
OBS000164,2021-07-24,2021,7,Norway,Northern Europe,Yokohama,YOK-Eco-420,195/65 R15,summer,summer,fleet,1637.4,47074.2,27,8.55,1.2,0.1882,36911.0,142.38,0.00386,2.48,3.17,74.3,0.601,6.0,0.681,1,1
OBS000165,2022-07-04,2022,7,Sweden,Northern Europe,Hankook,HAN-Eco-193,195/65 R15,all-season,summer,family,1544.2,4370.2,3,8.45,7.69,0.201,34052.0,146.79,0.00431,2.13,3.29,71.2,0.552,11.5,0.843,0,0
OBS000166,2020-01-17,2020,1,Spain,Southern Europe,Hankook,HAN-Eco-700,255/40 R19,winter,winter,family,785.7,35560.7,48,8.22,2.09,0.1723,38445.0,176.1,0.00458,2.92,3.44,70.5,0.51,16.9,0.329,1,1
OBS000167,2025-04-19,2025,4,Poland,Eastern Europe,Continental,CON-Drive-988,235/45 R18,summer,mild,fleet,578.7,8664.3,18,7.84,6.52,0.1294,48229.0,148.34,0.00308,3.0,3.28,73.0,0.497,8.5,0.506,0,0
OBS000168,2022-03-24,2022,3,Portugal,Southern Europe,Hankook,HAN-Sport-317,255/40 R19,winter,mild,city,1748.7,30277.7,15,8.06,2.82,0.1775,36379.0,170.91,0.0047,3.07,3.58,74.1,0.463,14.2,0.476,0,1
OBS000169,2024-05-29,2024,5,France,Western Europe,Continental,CON-Tour-217,255/40 R19,summer,mild,suv,1689.6,5771.5,4,8.79,7.3,0.2477,29041.0,168.39,0.0058,3.34,3.06,71.6,0.581,4.6,0.464,0,0
OBS000170,2025-06-09,2025,6,Netherlands,Western Europe,Nokian,NOK-Sport-791,255/40 R19,summer,summer,ev,1432.4,69409.2,50,8.32,1.2,0.2451,27433.0,197.1,0.00718,3.11,3.7,74.0,0.613,11.0,0.719,1,1
OBS000171,2019-04-18,2019,4,Poland,Eastern Europe,Bridgestone,BRI-Tour-819,225/45 R17,winter,mild,city,1367.2,3743.5,3,8.09,7.62,0.1883,34450.0,125.62,0.00365,3.62,3.41,73.6,0.615,20.2,0.437,0,0
OBS000172,2022-10-23,2022,10,Netherlands,Western Europe,Goodyear,GOO-Drive-171,255/40 R19,summer,mild,family,1038.5,20807.3,23,8.21,4.18,0.1903,34739.0,207.95,0.00599,2.94,3.29,71.9,0.608,11.7,0.811,0,1
OBS000173,2019-05-06,2019,5,France,Western Europe,Pirelli,PIR-Drive-449,195/65 R15,summer,mild,fleet,982.4,8294.1,10,8.16,6.89,0.1585,41371.0,162.81,0.00394,2.91,3.32,74.1,0.555,17.3,0.448,0,0
OBS000174,2023-02-24,2023,2,France,Western Europe,Hankook,HAN-Eco-153,255/40 R19,summer,winter,ev,1059.9,40864.9,44,7.68,1.2,0.2987,20340.0,168.98,0.00831,2.48,3.07,71.9,0.664,16.8,0.623,0,1
OBS000175,2020-10-06,2020,10,France,Western Europe,Michelin,MIC-Drive-777,235/45 R18,all-season,mild,city,929.7,33039.9,40,8.25,2.61,0.1682,39544.0,171.97,0.00435,3.17,2.96,71.1,0.564,16.0,0.611,1,1
OBS000176,2024-06-12,2024,6,Sweden,Northern Europe,Nokian,NOK-Sport-216,225/45 R17,winter,summer,suv,671.2,17528.8,23,8.05,3.36,0.2554,25232.0,112.71,0.00447,2.83,3.46,69.9,0.613,16.0,0.566,0,1
OBS000177,2023-10-27,2023,10,Italy,Southern Europe,Yokohama,YOK-Eco-325,235/45 R18,summer,mild,ev,1279.7,20878.6,17,7.73,2.39,0.2675,22927.0,154.47,0.00674,2.6,3.5,73.9,0.487,15.1,0.451,0,1
OBS000178,2025-09-20,2025,9,Sweden,Northern Europe,Pirelli,PIR-Grip-882,225/45 R17,summer,mild,suv,1180.7,43008.5,34,8.54,1.2,0.2531,27418.0,121.73,0.00444,2.52,2.87,73.6,0.753,14.7,0.396,0,1
OBS000179,2022-03-31,2022,3,Netherlands,Western Europe,Michelin,MIC-Grip-232,195/65 R15,summer,mild,fleet,1050.3,28316.0,24,7.61,1.48,0.2184,27500.0,166.71,0.00606,2.5,3.05,75.5,0.559,10.8,0.73,0,1
OBS000180,2024-12-21,2024,12,Sweden,Northern Europe,Hankook,HAN-Eco-546,195/65 R15,all-season,winter,city,989.8,33800.8,40,8.08,,0.211,30725.0,135.08,0.0044,,3.65,72.2,0.643,0.8,0.463,0,1
OBS000181,2024-02-27,2024,2,Portugal,Southern Europe,Hankook,HAN-Sport-514,195/65 R15,all-season,winter,ev,733.0,19876.1,33,8.62,4.72,0.2081,33752.0,159.83,0.00474,2.9,3.57,74.5,0.417,17.1,0.501,0,0
OBS000182,2022-03-31,2022,3,Sweden,Northern Europe,Michelin,MIC-Sport-571,225/45 R17,summer,mild,suv,1564.9,5531.2,3,7.75,6.47,0.2559,24020.0,125.61,0.00523,2.21,3.26,73.8,0.661,4.5,0.557,0,0
OBS000183,2019-12-27,2019,12,Italy,Southern Europe,Continental,CON-Sport-510,195/65 R15,winter,winter,family,924.7,1570.0,2,8.16,7.52,0.128,51247.0,175.11,0.00342,3.13,4.08,72.7,0.285,9.4,0.666,1,0
OBS000184,2019-11-19,2019,11,Poland,Eastern Europe,Bridgestone,BRI-Tour-897,225/45 R17,summer,mild,suv,1528.8,35932.1,22,8.41,1.2,0.2581,26396.0,139.99,0.0053,2.62,3.8,75.1,0.782,13.7,0.31,0,1
OBS000185,2019-11-09,2019,11,France,Western Europe,Continental,CON-Grip-894,255/40 R19,winter,mild,ev,2353.3,76191.1,38,7.96,1.2,0.2323,27384.0,190.64,0.00696,3.54,3.47,75.0,0.521,8.9,0.218,0,1
OBS000186,2022-12-09,2022,12,Italy,Southern Europe,Goodyear,GOO-Grip-362,205/55 R16,all-season,winter,family,1452.0,73116.6,45,8.23,1.2,,34792.0,114.06,0.00328,3.58,3.45,73.9,0.64,16.3,0.5,0,1
OBS000187,2020-12-11,2020,12,Germany,Western Europe,Continental,CON-Drive-872,195/65 R15,winter,winter,family,1840.5,61991.7,37,7.03,1.2,0.176,30840.0,147.32,0.00478,2.51,3.68,73.1,0.661,-1.0,0.756,1,1
OBS000188,2025-07-01,2025,7,Czechia,Eastern Europe,Hankook,HAN-Drive-169,225/45 R17,winter,summer,suv,1158.3,21550.1,17,9.35,3.27,0.2799,27667.0,94.49,0.00342,2.68,3.61,71.6,0.647,14.7,0.581,0,1
OBS000189,2023-12-17,2023,12,Norway,Northern Europe,Bridgestone,BRI-Tour-619,205/55 R16,winter,winter,ev,1281.2,24370.7,22,8.44,1.83,0.2603,26264.0,101.93,0.00388,3.05,3.5,75.4,0.732,7.7,0.566,1,1
OBS000190,2022-06-25,2022,6,Spain,Southern Europe,Michelin,MIC-Tour-178,235/45 R18,winter,summer,city,1962.8,23004.9,11,7.65,3.39,0.1959,30884.0,139.36,0.00451,2.58,3.83,70.7,0.452,21.0,0.654,0,1
OBS000191,2025-11-24,2025,11,Spain,Southern Europe,Nokian,NOK-Sport-910,255/40 R19,winter,mild,fleet,1257.0,42984.5,40,7.94,1.6,0.147,43120.0,170.14,0.00395,3.16,3.11,71.3,0.285,21.1,0.266,0,1
OBS000192,2024-01-17,2024,1,Portugal,Southern Europe,Pirelli,PIR-Drive-613,255/40 R19,all-season,winter,suv,1616.8,77192.8,41,7.38,1.2,0.2079,27777.0,149.42,0.00538,2.9,3.18,71.0,0.553,23.3,0.415,0,1
OBS000193,2019-09-11,2019,9,France,Western Europe,Hankook,HAN-Grip-140,255/40 R19,winter,mild,city,1177.7,31533.7,26,8.36,,0.1704,39691.0,147.78,0.00372,,3.44,68.9,0.524,18.6,0.584,0,1
OBS000194,2023-11-29,2023,11,Germany,Western Europe,Goodyear,GOO-Tour-496,235/45 R18,all-season,mild,suv,1141.1,21402.0,22,8.81,3.41,0.2445,29484.0,132.58,0.0045,3.27,2.61,69.6,0.484,3.0,0.713,1,1
OBS000195,2022-10-17,2022,10,Sweden,Northern Europe,Michelin,MIC-Tour-196,205/55 R16,all-season,mild,suv,1240.5,15595.8,15,8.15,5.03,0.2257,28996.0,92.61,0.00319,3.42,3.13,73.5,0.741,16.5,0.431,1,0
OBS000196,2023-05-03,2023,5,Poland,Eastern Europe,Goodyear,GOO-Sport-779,205/55 R16,summer,mild,suv,1255.4,27843.6,20,7.66,1.2,0.2431,24918.0,96.17,0.00386,3.06,3.71,77.5,0.622,13.9,0.484,0,1
OBS000197,2022-12-03,2022,12,France,Western Europe,Nokian,NOK-Eco-417,255/40 R19,summer,winter,family,1203.3,47548.1,34,8.47,1.2,0.1611,42639.0,174.86,0.0041,3.19,3.4,69.7,0.517,11.4,0.615,0,1
OBS000198,2023-03-23,2023,3,Poland,Eastern Europe,Hankook,HAN-Eco-761,255/40 R19,winter,mild,family,602.5,20148.5,37,7.51,4.02,0.1686,35055.0,186.39,0.00532,2.99,3.57,72.3,0.588,2.5,0.416,0,1
OBS000199,2024-09-13,2024,9,Sweden,Northern Europe,Hankook,HAN-Grip-449,225/45 R17,summer,mild,suv,1181.0,70312.7,52,7.69,1.2,0.2656,22935.0,144.81,0.00631,2.43,3.43,73.2,0.653,-5.1,0.525,0,1
OBS000200,2021-02-25,2021,2,Norway,Northern Europe,Goodyear,GOO-Tour-964,205/55 R16,summer,winter,family,1310.9,64458.4,49,8.15,1.2,0.2102,31155.0,118.76,0.00381,2.51,3.88,77.2,0.748,11.7,0.57,0,1
OBS000201,2024-09-10,2024,9,Spain,Southern Europe,Michelin,MIC-Grip-711,255/40 R19,all-season,mild,suv,1302.4,49269.1,41,8.65,1.2,0.2178,32394.0,188.35,0.00581,3.63,3.63,74.3,0.524,19.8,0.471,1,1
OBS000202,2020-09-23,2020,9,Sweden,Northern Europe,Goodyear,GOO-Drive-473,205/55 R16,summer,mild,fleet,1230.2,52379.6,51,8.87,1.2,0.1762,41253.0,127.47,0.00309,2.99,2.97,72.8,0.667,9.7,0.515,0,1
OBS000203,2023-12-25,2023,12,Germany,Western Europe,Yokohama,YOK-Grip-416,255/40 R19,winter,winter,family,2045.1,117943.2,50,8.0,1.2,0.1646,38917.0,182.37,0.00469,2.79,3.97,73.8,0.476,20.3,0.662,1,1
OBS000204,2021-03-05,2021,3,Norway,Northern Europe,Yokohama,YOK-Drive-614,235/45 R18,summer,mild,fleet,1445.4,11549.9,7,8.02,5.75,0.2086,30781.0,142.54,0.00463,2.85,3.36,74.9,0.764,0.0,0.375,0,0
OBS000205,2023-09-11,2023,9,Poland,Eastern Europe,Pirelli,PIR-Tour-153,225/45 R17,all-season,mild,ev,1332.2,31362.4,27,9.01,1.87,0.2247,32974.0,117.89,0.00358,3.16,3.32,69.2,0.461,11.3,0.299,1,1
OBS000206,2023-03-01,2023,3,Norway,Northern Europe,Continental,CON-Tour-185,205/55 R16,winter,mild,ev,1677.4,3790.7,2,8.77,7.87,0.3043,23564.0,120.81,0.00513,2.89,3.46,70.2,0.709,4.7,0.729,0,0
OBS000207,2022-01-22,2022,1,France,Western Europe,Goodyear,GOO-Grip-936,205/55 R16,winter,winter,fleet,1533.1,46893.4,36,8.76,1.56,0.149,48071.0,125.26,0.00261,3.51,3.29,74.6,0.575,13.1,0.596,1,1
OBS000208,2022-12-02,2022,12,Norway,Northern Europe,Nokian,NOK-Sport-482,195/65 R15,all-season,winter,city,1316.1,17570.3,13,8.31,4.82,0.2065,32479.0,,0.00452,3.55,3.68,74.6,0.76,4.9,0.739,0,0
OBS000209,2023-05-01,2023,5,Germany,Western Europe,Hankook,HAN-Tour-201,205/55 R16,all-season,mild,family,722.8,3335.6,4,8.23,7.6,0.1831,36204.0,107.86,0.00298,3.41,3.22,71.1,0.467,15.9,0.515,1,0
OBS000210,2020-08-21,2020,8,Italy,Southern Europe,Bridgestone,BRI-Drive-559,225/45 R17,summer,summer,fleet,1273.4,26907.5,25,7.5,3.46,0.1348,43767.0,115.52,0.00264,3.06,3.99,71.2,0.397,20.3,0.368,1,0
OBS000211,2019-01-22,2019,1,Czechia,Eastern Europe,Michelin,MIC-Grip-661,225/45 R17,all-season,winter,suv,1996.4,8849.6,4,8.79,6.84,0.2572,27957.0,117.78,0.00421,2.85,3.45,71.2,0.597,6.3,0.461,0,0
OBS000212,2024-12-01,2024,12,Czechia,Eastern Europe,Bridgestone,BRI-Eco-148,235/45 R18,winter,winter,family,1328.3,28651.1,19,8.61,3.32,0.1801,38936.0,148.0,0.0038,2.97,3.22,71.6,0.677,7.5,0.454,1,1
OBS000213,2023-09-16,2023,9,Germany,Western Europe,Yokohama,YOK-Drive-711,205/55 R16,winter,mild,city,1914.4,46662.5,27,7.87,1.2,0.1618,38754.0,93.55,0.00241,2.72,3.37,73.7,0.643,22.9,0.453,0,1
OBS000214,2019-03-09,2019,3,Poland,Eastern Europe,Pirelli,PIR-Drive-101,235/45 R18,winter,mild,family,979.3,47213.9,48,8.3,1.2,0.1495,44842.0,140.54,0.00313,2.66,3.53,72.9,0.519,5.1,0.458,0,1
OBS000215,2022-12-16,2022,12,Czechia,Eastern Europe,Nokian,NOK-Sport-469,205/55 R16,summer,winter,family,1094.3,11317.9,11,7.89,5.63,0.2096,30012.0,86.65,0.00289,2.98,3.94,72.7,0.619,8.0,0.524,0,0
